Day,Session,Treatment,Subject,Round,SL,Bid,Frequency_Consumption,Size,Time,Quality_Safety,Attention,Typical_SL,Typical_SL_Other,Choose,Minimum_SL,Shopper,Vegan,Significant_Issue,Feeling,Wrong,Consideration,Help_Reduction,Social_Contributes,Promotion,Discard_After,Discard_On,Discard_Smell,Discard_Taste,LD_indication,LD_words,Gender,Age,Education,Income,Marietal_St,Child,Family_Size,Family_Size_Other
3,7,Control,24,1,,3.49,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,2,7,3.49,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,3,10,3.49,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,4,1,1,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,5,0,0,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,6,14,3.49,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,7,5,0,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,8,-1,0,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,9,3,0,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,7,Control,24,10,19,3.49,Two or three times a month,1 quart (32 fl oz),Within a week,Food safety,"Yes, always",7-10 days,,"Yes, always",6,Yes,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Female,32,Bachelor's degree in college (4-year),Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,1,,2.99,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,2,7,2.99,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,3,10,2.99,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,4,1,1,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,5,0,0.5,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,6,14,3.5,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,7,5,2.5,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,8,-1,0.1,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,9,3,2.22,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,1,10,19,3.65,Once a month,1 pint (16 fl oz),Within a week,Both,Sometimes,7-10 days,,Sometimes,10,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Female,22,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,1,
3,8,T2,3,1,,2,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,2,7,4,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,3,10,4,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,4,1,4,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,5,0,1,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,6,14,6,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,7,5,3,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,8,-1,2,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,9,3,2,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,3,10,19,6,Less than once a month,Half gallon (64 fl oz),More than a week,Both,"Yes, always",14-21 days,,"Yes, always",22,Yes,No,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Female,21,Master's degree,Prefer not to say,"Single (never married, no domestic/live-in partner)",No,6,
3,8,T2,4,1,,1.16,Once a month,1 gallon (128 fl oz),More than a week,Food quality,"Yes, always",Greater than 21 days,,"Yes, always",7,Yes,No,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Male,33,Master's degree,"$50,000-$74,999",Married,No,2,
3,8,T2,4,2,7,1.16,Once a month,1 gallon (128 fl oz),More than a week,Food quality,"Yes, always",Greater than 21 days,,"Yes, always",7,Yes,No,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Male,33,Master's degree,"$50,000-$74,999",Married,No,2,
3,8,T2,4,3,10,1.16,Once a month,1 gallon (128 fl oz),More than a week,Food quality,"Yes, always",Greater than 21 days,,"Yes, always",7,Yes,No,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Male,33,Master's degree,"$50,000-$74,999",Married,No,2,
3,8,T2,4,4,1,0.56,Once a month,1 gallon (128 fl oz),More than a week,Food quality,"Yes, always",Greater than 21 days,,"Yes, always",7,Yes,No,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Male,33,Master's degree,"$50,000-$74,999",Married,No,2,
3,8,T2,4,5,0,0.56,Once a month,1 gallon (128 fl oz),More than a week,Food quality,"Yes, always",Greater than 21 days,,"Yes, always",7,Yes,No,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Male,33,Master's degree,"$50,000-$74,999",Married,No,2,
3,8,T2,4,6,14,1.16,Once a month,1 gallon (128 fl oz),More than a week,Food quality,"Yes, always",Greater than 21 days,,"Yes, always",7,Yes,No,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Male,33,Master's degree,"$50,000-$74,999",Married,No,2,
